,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,633238493,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113935990,781,1921001216.0,10564200.0,0.0,0.0,0.012941145
1,3,633239828,False,0.144358277320862,8410,2110,9480,6.66196312393611e-06,2.36854001871254e-05,0.0103126990442721,435.403200401814,5.29945587158203e-06,113935990,233,43116304384.0,182647808.0,1883591.875,4326.08642578125,0.2237435648
2,3,633240263,False,0.42918673157692,6370,3900,9560,0.0039254249246994,0.00136617653745317,0.594722995862884,435.319286753062,0.0031225955140625,113935990,862,395355553792.0,1865833216.0,1109653920.0,2549057.5625,2.2856456896
3,3,633240194,False,0.363578528165817,4820,6400,5710,2.7382325879814e-05,0.00228035440442011,0.670303362573099,293.947011602153,2.17820820922852e-05,113935990,763,659900544.0,7797600.0,5226757.5,17781.2915039062,0.00955206
4,1,633239406,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113935990,374,14667301888.0,88556400.0,0.0,0.0,0.10848159
5,1,633239208,False,0.407402813434601,8880,4070,1100,0.000983403476337273,0.0084282448515296,3.839919090271,455.601287841797,0.0007822774203125,113935990,692,16161592320.0,75768304.0,290944160.0,638593.8125,0.0928161724
6,3,633240512,False,1.0,7620,6240,7440,0.00692414401731506,0.00116005287969498,1.41545878150103,1220.16746501522,0.005508015428125,113935990,10703,782369914880.0,3875977728.0,5486286712.0,4496339.125,4.7480727168
7,3,633239935,False,0.34965780377388,10860,5940,7400,0.00199635941456932,8.23608147088304e-05,0.0325894430688318,395.691120638437,0.00158806322168242,113935990,370,2058589289920.0,15740229680.0,512965319.046696,1296378.14014891,19.281781358
8,1,633239424,False,0.260147124528885,8260,5020,5550,0.000235017461276259,0.000186057341832416,0.0587470654412919,315.7470963667,0.00018695159998858,113935990,348,88413187680.0,820250088.0,48187285.5979614,152613.551011086,1.0048063578
9,3,633240233,False,0.290246993303299,9710,1510,9010,7.74981300231556e-05,2.79717859844631e-05,0.0131912950905847,471.59287926455,6.16481827574551e-05,113935990,821,374186721280.0,1799136000.0,23732933.8840942,50325.0471489429,2.2039416
10,2,633238048,False,0.101024284958839,8860,5400,6500,1.26644540643678e-05,7.73380634200294e-06,0.0013591879978776,175.746307373047,1.00743150634766e-05,113935990,146,90977394688.0,1063374272.0,1445325.5,8223.9306640625,1.3026334832
11,3,633239788,False,0.488421440124512,4250,4440,9530,0.0024499735218859,0.00439786564070933,2.63698019480772,599.604537800842,0.00194890399785156,113935990,180,102255685632.0,361753216.0,953936066.0,1590942.0390625,0.4431476896
12,3,633240300,False,0.0626321136951447,11220,4210,5810,2.25499292371057e-06,1.33771031387858e-05,0.00366299746403423,273.825911786064,1.79380090637207e-06,113935990,912,22786465792.0,109465200.0,400970.75,1464.32727050781,0.13409487
13,3,633240328,False,0.991050481796265,6080,6580,7170,0.0504854471110226,0.0465415991465549,30.3184466765679,651.426836046139,0.0401601441113769,113935990,157,118267264448.0,704397608.0,21356241317.25,32783791.1113281,0.8628870698
14,1,633238886,False,0.999889373779297,5350,5470,5600,0.131491944506239,0.00534851574042109,3.50452022078776,655.232290764812,0.104599161600824,113935990,1129,2393685280448.0,15964629224.0,55948365932.8873,85387070.6945505,19.5566707994
15,2,633238471,False,0.590652883052826,8160,5460,6600,0.00599575829067824,0.0201861821115017,8.06040573120117,399.303131103516,0.00476950350625,113935990,749,26560980992.0,192878096.0,1554675712.0,3893472.25,0.2362756676
16,3,633240090,False,0.591447055339813,3380,4290,6150,0.0145600087501152,0.0222978059877576,14.0399178556001,629.654678281289,0.011582190178125,113935990,620,121127305216.0,424025984.0,5953289984.0,9454849.125,0.5194318304
17,1,633239097,False,0.265370607376099,7000,3750,1530,0.00113367348012699,0.000789111072663218,0.343274593353271,435.014282226562,0.0009018141453125,113935990,862,197021335552.0,932916608.0,320246560.0,736174.8125,1.1428228448
