,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,632177780,False,0.565465092658997,3390,4340,6750,0.0514689478539532,0.0208824388682842,9.94759464263916,476.361724853516,0.00713645065,112307046,1125,46148624384.0,278974784.0,2775128064.0,5825674.0,0.3417441104
1,3,632179881,False,0.0906398147344589,8400,1940,6640,0.000176822801971152,1.92900620219552e-05,0.00433130800384114,224.535722016415,2.45174469787598e-05,112307046,842,192384589824.0,1037541632.0,4493912.375,20014.2424316406,1.2709884992
2,1,632177852,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,549009215,7455877632.0,144636304.0,0.0,0.0,0.1771794724
3,2,632178818,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,312782586,4173555200.0,25765200.0,0.0,0.0,0.03156237
4,2,632178865,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,312782620,8466208256.0,68142600.0,0.0,0.0,0.083474685
5,2,632177377,False,0.400360882282257,9380,5430,9190,0.0279927760852835,0.0113092083483934,4.16613054275513,368.383911132812,0.00388135125,112307046,743,31141982208.0,280165504.0,1167206016.0,3168450.0,0.3432027424
6,3,632180300,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,182305713,817359392.0,22109400.0,0.0,0.0,0.027084015
7,1,632177981,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,1030,17840152576.0,134807392.0,0.0,0.0,0.1651390552
8,1,632178484,False,0.262180924415588,3970,4780,3520,0.00131756775417028,0.000601750274654478,0.300524950027466,499.418060302734,0.00018268796328125,112307046,583,41216053248.0,247832096.0,74479728.0,149133.03125,0.3035943176
9,1,632179086,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,27,664042432.0,30789000.0,0.0,0.0,0.037716525
10,2,632177404,False,0.29502546787262,4130,3440,5950,0.00170718057467695,0.000428309256676584,0.13580310344696,317.06787109375,0.000236709908203125,112307046,772,85406777344.0,451152000.0,61267844.0,193232.578125,0.5526612
11,3,632180324,False,0.0558440871536732,8240,5420,5890,9.9457305272054e-06,6.55772632589411e-05,0.010577966443559,161.305396380914,1.37902984313965e-06,112307046,607344862,2023133952.0,17166600.0,181587.71875,1125.73864746094,0.021029085
12,1,632178423,False,0.367786854505539,6360,7130,3470,0.014936124039863,0.00115059608438619,0.308466729111223,268.092976585943,0.00207097515214844,112307046,631,199301345280.0,1469318368.0,453235831.0,1690591.9609375,1.7999150008
13,1,632177731,False,0.136295959353447,6700,7080,5690,0.000228883818825417,7.35576933278556e-05,0.0118349192758977,160.893017989948,3.17359912284601e-05,112307046,157,19548358496.0,352198804.0,4168244.41440773,25906.9316150695,0.4314435349
14,1,632179070,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,41,16622211072.0,131492704.0,0.0,0.0,0.1610785624
15,3,632179994,False,0.0630834326148033,12070,1100,5790,6.5004495215154e-05,2.45153876003685e-06,0.000528772202568059,215.689921443506,9.01322819824219e-06,112307046,936,687705751552.0,3001273088.0,1586989.78125,7357.7373046875,3.6765595328
16,1,632178552,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,519,47738615808.0,801917988.0,0.0,0.0,0.9823495353
17,1,632179016,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,105,2214803456.0,87846304.0,0.0,0.0,0.1076117224
18,1,632176963,False,0.162632867693901,9550,3280,900,0.000285465623420816,0.000287621311144903,0.0514093339443207,178.739669799805,3.95813673828125e-05,112307046,312782632,13608812544.0,112339800.0,5775314.5,32311.3203125,0.137616255
19,1,632177905,False,0.652306377887726,5280,5420,5240,0.0134766168562316,9.55482930159051e-05,0.0268707050830615,281.22642733752,0.00186860651195667,112307046,1129,1328790853280.0,15964629224.0,428980843.638529,1525393.07098503,19.5566707994
20,2,632177720,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,1046,8473693696.0,62379000.0,0.0,0.0,0.076414275
21,1,632178489,False,0.157369658350945,5440,3650,5450,5.59794644076952e-05,3.9568552892888e-05,0.00693711405619979,175.318878173828,7.7618583984375e-06,112307046,581,10034969600.0,160132496.0,1110857.375,6336.2109375,0.1961623076
22,1,632178735,False,0.335889488458633,8440,5960,5600,0.000872261049374326,0.000215984396568388,0.038398515055447,177.78374579614,0.000120943757203674,112307046,331,34262683328.0,457114492.0,17552517.703125,98729.5977172852,0.5599652527
23,2,632178886,False,0.472883224487305,9530,3390,10170,0.00225728242351476,0.00151822168845683,0.526290476322174,346.649291992188,0.000312984533203125,112307046,312782636,24560660480.0,168287392.0,88568056.0,255497.578125,0.2061520552
24,1,632176990,False,0.0579434558749199,8220,1020,2240,3.69268933670771e-05,5.43996211490594e-05,0.0103359054774046,189.999588012695,5.12011539306641e-06,112307046,312782604,10997083136.0,76833000.0,794138.625,4179.68603515625,0.094120425
25,2,632176846,False,0.335847139358521,6990,4240,10740,0.00343923069601917,0.00164647307246923,0.439605981111526,266.998565673828,0.00047686811484375,112307046,97,26798753792.0,236432704.0,103937232.0,389280.09375,0.2896300624
26,1,632178510,False,0.0277609527111053,6470,6090,2910,6.06696991758173e-07,2.04011740834176e-07,7.22234181012027e-05,354.015991210938,8.41218505859375e-08,112307046,559,52880539648.0,336602688.0,24310.595703125,68.6708984375,0.4123382928
27,1,632178469,False,0.367609918117523,3360,5030,5690,0.00284847556738139,0.00099046784453094,0.331128299236298,334.315063476562,0.000394956690625,112307046,597,44623138816.0,325516512.0,107787728.0,322413.625,0.3987577272
28,3,632180094,False,0.154231742024422,7810,6630,6380,0.000245953005403397,0.000158608656508444,0.0348676230320398,219.834300344027,3.41027271484375e-05,112307046,1004,19706972160.0,175519808.0,6119958.5,27838.9609375,0.2150117648
29,1,632178829,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,252,32004741120.0,154379696.0,0.0,0.0,0.1891151276
30,1,632177015,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,312782570,1481800960.0,17712000.0,0.0,0.0,0.0216972
31,2,632176972,False,0.492932051420212,5630,6380,6870,0.00296277393650039,0.00133081432431936,0.274442672729492,206.221618652344,0.00041080478359375,112307046,226,15652211712.0,251989200.0,69156592.0,335350.84375,0.30868677
32,3,632179235,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,113,96805998592.0,581914816.0,0.0,0.0,0.7128456496
33,2,632178839,False,0.0751467943191528,7640,680,8610,3.14920572990864e-05,4.63931792182848e-05,0.00577591033652425,124.499130249023,4.36654569702148e-06,112307046,312782604,9562121216.0,76833000.0,443780.53125,3564.52709960938,0.094120425
34,3,632179507,False,0.140522629022598,5420,5020,6010,0.000199236301704196,9.29347171586394e-05,0.014772627355827,158.957037880797,2.76252010986328e-05,112307046,436,6311249664.0,242656192.0,3584669.5,22551.1845703125,0.2972538352
35,3,632179812,False,0.926591157913208,4690,5080,9090,0.135623520882745,0.0218192559967146,13.7973261481358,632.346316034484,0.0188049417000977,112307046,783,121202176000.0,703551616.0,9707131108.0,15350972.8164062,0.8618507296
36,2,632176914,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,155,50838691840.0,457417792.0,0.0,0.0,0.5603367952
37,2,632176828,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,67,1153637504.0,35877600.0,0.0,0.0,0.04395006
38,1,632178549,False,0.203175246715546,4970,5890,5230,0.000554968228400144,0.000251274817856029,0.0957053974270821,380.879364013672,7.69493750976562e-05,112307046,523,37385641984.0,249988496.0,23925248.0,62815.81640625,0.3062359076
39,3,632180001,False,0.186156034469604,4300,2940,6510,0.000261082424818311,2.59412060336426e-05,0.00569918374291919,219.696175094097,3.62005037597656e-05,112307046,940,21059387392.0,1139169536.0,6492336.5,29551.431640625,1.3954826816
40,2,632177372,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,733,56710094848.0,740097024.0,0.0,0.0,0.9066188544
41,2,632177432,False,0.510572910308838,5950,5130,6720,0.00191253393057235,0.000267292809439823,0.09136101603508,341.801239013672,0.000265183272265625,112307046,797,57717578240.0,809883904.0,73991816.0,216476.140625,0.9921077824
42,2,632177346,False,0.962443709373474,3480,5110,8190,0.174570300494904,0.176711097359657,145.554443359375,823.685974121094,0.02420512535,112307046,704,41827586048.0,111816896.0,16275446784.0,19759286.0,0.1369756976
43,3,632180290,False,0.3651262819767,4990,3150,5900,0.00130682870233759,0.00029161141763113,0.0949146250551847,325.483226364084,0.000181198935107422,112307046,250,42011842560.0,507241792.0,48144664.5,147917.498046875,0.6213711952
44,3,632180350,False,0.235853880643845,8040,6430,5280,0.000186835621051533,0.000173049145923192,0.0361838839627644,209.095998536882,2.59057790161133e-05,112307046,606826651,10590359040.0,122205600.0,4421873.25,21147.5747070312,0.14970186
45,3,632179889,False,0.497134476900101,5920,6910,6990,0.00444828360402875,0.000427919710934063,0.0753357715281306,176.051183442071,0.00061677881015625,112307046,848,9062787632.0,1176606016.0,88640522.0,503492.90625,1.4413423696
46,2,632177759,False,0.559434354305267,6030,6600,7210,0.0872519577212158,0.00144363404251635,0.366950839757919,254.185501098633,0.01209796035,112307046,1097,612778639120.0,6840990208.0,2510307072.0,9875886.0,8.3802130048
47,2,632177304,False,0.504429221153259,9460,5580,9110,0.0203313124305392,0.00520157534629107,1.6584780216217,318.841491699219,0.00281904748125,112307046,664,51161206784.0,442416608.0,733738240.0,2301263.25,0.5419603448
48,1,632178432,False,0.660954713821411,5550,5970,3060,0.140410898116877,0.000650094661049989,0.219484141082753,337.618741135725,0.0194687376935821,112307046,623,3094225456032.0,24446973724.0,5365723029.88477,15892847.0968018,29.9475428119
49,1,632178807,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,271,3401433088.0,44185500.0,0.0,0.0,0.0541272375
50,1,632178877,False,0.00757388304919004,7270,2780,3810,1.06419604377622e-06,2.22936193949863e-07,1.27538114611525e-05,57.2083473205566,1.47556592178345e-07,112307046,218,38166274048.0,540308672.0,6890.9951171875,120.454360961914,0.6618781232
51,2,632177215,True,1.0,4540,5540,8590,0.999996290521862,0.999906880187428,6962.20651440897,6962.85489415168,0.138654945847008,112307046,567,788202549102.672,113198251.895516,788109606766.672,113187710.895516,0.138667858572008
52,1,632177915,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112307046,1116,49024968.0,13062600.0,0.0,0.0,0.016001685
