,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,633199560,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112745787,121,2152669184.0,17208000.0,0.0,0.0,0.0210798
1,3,633199725,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112745787,132,1635852352.0,19231200.0,0.0,0.0,0.02355822
2,3,633199718,False,0.266303688287735,7620,7040,6080,0.000592500709882164,0.000352727226110415,0.0640056729484346,181.459406052196,4.84383351074219e-05,112745787,126,6735265792.0,112102200.0,7175176.75,39541.498046875,0.137325195
3,3,633199814,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112745787,249,13288515072.0,71445600.0,0.0,0.0,0.08752086
4,1,633199260,False,0.00999169889837503,6610,3090,4940,8.70021194809623e-07,3.57479677859374e-07,0.000250085606239736,699.579895019531,7.11262914657593e-08,112745787,575,19015065600.0,162421200.0,40619.203125,58.0622787475586,0.19896597
5,3,633199812,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,112745787,246,9927570432.0,123998400.0,0.0,0.0,0.15189804
6,1,633199249,False,0.357945322990417,4010,4190,5670,0.00584304878816301,0.000601350741866995,0.160311251559721,266.585272784412,0.000477683065234375,112745787,589,70907140096.0,648449120.0,103953690.0,389945.359375,0.794350172
7,3,633200410,False,1.0,6470,2830,4720,0.697110819913608,0.0121904346820305,13.0277064136979,1068.68268060216,0.0569904591484802,112745787,1099,281909170080.0,3816338384.0,49718136042.0781,46522823.7946777,4.6750145204
8,3,633200286,False,0.459954738616943,9920,7100,5810,0.0149478519355639,0.000785510437672675,0.0474397484379325,60.3935303246737,0.00122202226784668,112745787,948,34974098960.0,1269963008.0,60246725.625,997569.198242188,1.5557046848
9,2,633198360,True,1.0,7510,2270,7470,0.447382344083935,0.999720096588135,7324.45947265625,7326.51025390625,0.0365745653,112745787,632,218826440704.0,29865148.0,218746060800.0,29856788.0,0.0365848063
