,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,633478309,True,0.979901015758514,7700,2750,7340,0.0111120696119818,0.463759809732437,1089.01501464844,2348.23071289062,0.000319473741015625,114399224,848,710928960.0,562349.0625,612406592.0,260794.890625,0.0006888776015625
1,3,633481648,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,444,222034865664.0,1815714000.0,0.0,0.0,2.22424965
2,1,633479925,False,0.043639175593853,12970,4950,4850,2.09556077738086e-05,3.28084706779919e-06,0.0007543612155132,229.928802490234,6.02477004241943e-07,114399224,711,28342259712.0,149905792.0,113083.1171875,491.817962646484,0.1836345952
3,1,633480150,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,445,39963828224.0,448366496.0,0.0,0.0,0.5492489576
4,2,633478905,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,1096,16426055680.0,109921504.0,0.0,0.0,0.1346538424
5,1,633480693,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,268,9854910464.0,67311904.0,0.0,0.0,0.0824570824
6,1,633479738,False,0.0135002881288528,9350,1840,4090,4.62898281256047e-06,2.09418075769463e-07,3.54017938661855e-05,169.048416137695,1.33083980560303e-07,114399224,842,58162302976.0,518770816.0,18365.41796875,108.639984130859,0.6354942496
7,3,633482209,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,643,19289026560.0,132251400.0,0.0,0.0,0.162007965
8,1,633479466,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,990,18313527296.0,96127200.0,0.0,0.0,0.11775582
9,1,633479522,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,964,5093020672.0,42002100.0,0.0,0.0,0.0514525725
10,1,633479337,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,1070,93038657536.0,543617088.0,0.0,0.0,0.6659309328
11,1,633479461,False,0.0473486967384815,2990,1500,4700,9.83303893082904e-05,3.91507692721514e-07,6.55736738231085e-05,167.490128654387,2.82701408691406e-06,114399224,993,740833929088.0,5894562596.0,386528.125,2307.7666015625,7.2208391801
12,1,633479936,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,703,542625314816.0,4008555776.0,0.0,0.0,4.9104808256
13,3,633481284,False,0.147433415055275,4400,5200,1860,0.000387665491735471,5.82722568121007e-06,0.000937333922247054,160.854233819962,1.11454435791016e-05,114399224,119,234800941568.0,1561346992.0,1463503.5,9098.3212890625,1.9126500652
14,2,633477958,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,488,1494836736.0,19680300.0,0.0,0.0,0.0241083675
15,2,633478464,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,936,233665675264.0,1500636544.0,0.0,0.0,1.8382797664
16,3,633481577,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,114399224,390,3376257408.0,42251400.0,0.0,0.0,0.051757965
17,3,633482861,False,0.0404996685683727,8850,3860,7980,3.2310132682146e-05,3.36606223701542e-06,0.000586238321415194,174.161462307065,9.2892137298584e-07,114399224,1088,14580496896.0,225279008.0,132067.1875,758.303161621094,0.2759667848
18,1,633480639,False,0.112965919077396,9300,1490,4360,0.000539176479990269,1.30401428896714e-05,0.00213748586225227,163.915831316947,1.55014082115173e-05,114399224,302,98874959872.0,970404304.0,2074225.48046875,12654.2107849121,1.1887452724
19,3,633482230,False,0.0497977621853352,3940,1210,6140,0.000350140937666899,3.93492801225621e-06,0.000629142450646609,159.886648164084,1.00666067749023e-05,114399224,656,232657657856.0,2088383360.0,1313890.625,8217.63818359375,2.558269616
