,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,633046348,False,0.589735627174377,9300,1790,8620,0.0261283403916794,0.0146406581625342,6.59739065170288,450.621185302734,0.008642582025,113144533,33,65036988416.0,481888800.0,3179208704.0,7055169.0,0.59031378
1,2,633047601,False,0.0586442090570927,12950,2510,7000,1.01399070799697e-05,5.77596529183211e-06,0.000778752844780684,134.826446533203,3.35402009277344e-06,113144533,944,83232776192.0,474029088.0,369151.5,2737.9755859375,0.5806856328
2,3,633049410,False,1.0,2820,2860,6450,0.362682069711456,0.23393716270319,314.759949395923,1345.48930045492,0.1199658872125,113144533,84,200040525824.0,418622400.0,131765565440.0,97931336.5,0.51281244
3,3,633050137,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113144533,1093,103555264512.0,2114143232.0,0.0,0.0,2.5898254592
4,1,633048655,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113144533,802,7064884736.0,121815000.0,0.0,0.0,0.149223375
5,2,633046950,False,0.388280630111694,7940,1230,7560,0.000807382776204416,0.0173048004508018,5.34317684173584,308.768463134766,0.000267061426953125,113144533,469,1179979776.0,12598200.0,67314408.0,218009.328125,0.015432795
6,2,633046713,True,1.0,7100,5930,9000,0.777713091220736,0.999795696873005,5566.02269613874,5567.16008435245,0.25724745935,113144533,295,1169383612416.0,210040838.0,1169092071424.0,209997926.0,0.25730002655
7,1,633049316,False,0.59879070520401,6830,3920,5660,0.000301098676495785,0.00102416216395795,0.346624195575714,338.446594238281,9.95956869140625e-05,113144533,59,8753312768.0,79384496.0,27516588.0,81302.6015625,0.0972460076
8,3,633049418,False,0.11110407859087,8240,5400,5460,6.72156840962922e-05,5.68106280446414e-05,0.00825625759183472,145.32945464618,2.22332170532227e-05,113144533,100,40317135712.0,319474816.0,2637666.375,18149.5649414062,0.3913566496
9,3,633049454,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113144533,147,1182223616.0,13037400.0,0.0,0.0,0.015970815
10,2,633046799,False,0.749305546283722,4630,3050,8170,0.134483066168255,0.0129952804768048,6.55815512734431,504.656682020056,0.0444835344652344,113144533,345,504994264576.0,2794329020.0,18325643190.0,36313089.359375,3.4230530495
11,1,633049244,False,0.232428908348083,8310,4770,5610,0.000215832618910548,0.000176563140353696,0.0398541581222071,225.721846826978,7.13918712265015e-05,113144533,165,34362877824.0,330075000.0,13154861.2421875,58279.0785522461,0.404341875
12,1,633048302,False,0.103912092745304,11900,5010,2300,4.50315408428447e-05,5.53341715203715e-06,0.000727452512364835,131.46533203125,1.48952738525391e-05,113144533,1025,316817375232.0,2197449984.0,1598540.5,12159.4072265625,2.6918762304
13,2,633047131,False,0.639999449253082,3810,4100,8510,0.037742440949285,0.00691970810294151,4.31203413009644,623.152648925781,0.01248422735,113144533,648,273540333568.0,1472779776.0,6350676992.0,10191206.0,1.8041552256
14,1,633048587,False,0.502257525920868,8210,2840,1460,0.00119066735569359,0.00100078550167382,0.501297652721405,500.904144287109,0.00039384209375,113144533,847,52181782528.0,321251392.0,161042560.0,321503.75,0.3935329552
15,3,633049478,False,0.588230311870575,6360,5150,6060,0.000339727272311994,0.000240416776970554,0.0996260084217944,414.388753052773,0.000112373031469727,113144533,181,46244034560.0,381558592.0,38013159.5,91733.0869140625,0.4674092752
16,1,633049354,False,0.0194643046706915,10220,1560,4070,1.86084309322444e-06,2.51168844161273e-07,3.56958879845161e-05,142.119091656114,6.15518966293335e-07,113144533,4,310663839744.0,2000504736.0,71409.79296875,502.464462280273,2.4506183016
17,1,633049324,False,0.117747075855732,8280,4780,5580,1.42980622188853e-05,3.29475116776371e-05,0.00541521176237913,164.358747797476,4.72943071289062e-06,113144533,46,5266679040.0,117179100.0,634549.640625,3860.759765625,0.1435443975
18,1,633049330,False,0.266550630331039,4130,4400,1820,0.000163616161142812,0.000500274589285254,0.203708425164223,407.193206787109,5.41200119140625e-05,113144533,36,11578908672.0,88310704.0,17989634.0,44179.6015625,0.1081806124
19,1,633048876,False,0.335704237222672,7630,3730,1970,0.000897919658520104,0.000386883155442774,0.186619445681572,482.366424560547,0.000297008695703125,113144533,466,45916733440.0,626690688.0,116952672.0,242456.078125,0.7676960928
20,1,633048861,False,0.6726353764534,2480,2600,3490,0.176803895748021,0.0043389997108265,1.90700093254625,439.502433657227,0.0584821748505859,113144533,500,1638640461312.0,11002662844.0,20982088304.0,47740550.8984375,13.4782619839
21,2,633047885,False,0.571297943592072,6300,4250,6120,0.000649427050855523,0.00349311390891671,1.22635984420776,351.079284667969,0.00021481374140625,113144533,1113,5314497024.0,50201100.0,61564616.0,175358.15625,0.0614963475
22,2,633046464,False,0.0657522827386856,7730,6890,5850,5.84752196145664e-06,2.81697703030659e-05,0.00426443479955196,151.383361816406,1.93420965270996e-06,113144533,126,3690279936.0,56051100.0,239026.25,1578.94665527344,0.0686625975
23,1,633048832,False,0.498634845018387,6330,5650,2980,0.00939627052826386,0.0217125155031681,12.5355558395386,577.342407226562,0.003108044275,113144533,551,17326338048.0,116853296.0,1464820992.0,2537179.0,0.1431452876
24,2,633046966,False,1.0,2470,2980,5700,0.155598757832912,0.221855476498604,308.782958984375,1391.8203125,0.0514680614,113144533,484,89080119296.0,189378896.0,58476974080.0,42014744.0,0.2319891476
25,3,633050028,False,1.0,3490,4670,7290,0.600396177144392,0.0155731783732305,10.4649233313119,671.983783946161,0.19859559125,113144533,961,1645038665728.0,10410132480.0,108941238272.0,162118850.0,12.752412288
26,1,633049007,False,0.694612085819244,3690,4200,4320,0.0475842528941784,0.0593758188188076,22.6941318511963,382.211669921875,0.01573964525,113144533,440,26233303040.0,216396000.0,4910919168.0,12848690.0,0.2650851
27,2,633047627,False,0.304715573787689,7220,3170,6430,0.000145762058939167,0.000131574529707105,0.034879142079833,265.09038001106,4.8214334765625e-05,113144533,958,21043299328.0,299135712.0,10433597.0,39358.640625,0.3664412472
28,3,633049608,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113144533,350,1858444352.0,24060600.0,0.0,0.0,0.029474235
29,2,633046575,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113144533,203,2676014080.0,27583200.0,0.0,0.0,0.03378942
30,3,633050077,False,0.599060893058777,8020,2220,9310,0.0475764781638506,0.011749822391523,5.86704762171371,499.330749539375,0.015737073569458,113144533,1011,163091175936.0,1093343392.0,6414697747.75,12846590.6689453,1.3393456552
31,1,633048589,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113144533,846,18243053568.0,150742800.0,0.0,0.0,0.18465993
