,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,628422492,False,0.351589113473892,9190,2190,9240,0.0005676248016807,0.000373710449828332,0.145030863318048,388.083510602045,0.000252488201293945,156929391,409,103094119296.0,551530784.0,79988985.75,206112.817382812,0.6756252104
1,1,628429037,False,0.579520046710968,9480,2070,2990,0.00750228500388491,0.0035067789722234,1.35633182525635,386.774230957031,0.00333713121875,156929391,956,35570550784.0,776835008.0,1053646016.0,2724188.75,0.9516228848
2,3,628438732,False,0.535653173923492,830,6110,5340,0.00606488386463421,0.00135166101869249,0.497478400699389,368.049676523642,0.0026977531875,156929391,1016,75789608960.0,1629289792.0,810536480.0,2202247.5,1.9958799952
3,1,628430293,False,0.152365654706955,5520,5680,5160,1.17872076227094e-05,0.000815304985735565,0.380388468503952,466.559753417969,5.24313039550781e-06,156929391,914,1206550272.0,5249700.0,1996925.375,4280.1064453125,0.0064308825
4,3,628439017,False,0.736580073833466,10920,4710,2690,0.0459280498355768,0.000598568278399511,0.437217580263515,730.438942458785,0.0204294996582031,156929391,1073,5894286565376.0,27861721344.0,12181634388.0,16677142.578125,34.1306086464
5,3,628437503,False,0.713127255439758,7570,5500,6070,0.00428142981164868,0.0518766361092758,22.5985728872605,435.621400733417,0.00190444552265625,156929391,753,2761999680.0,29968200.0,677238552.0,1554649.40625,0.036711045
6,1,628428961,False,0.444855183362961,10550,3820,5590,0.00216842512762372,0.00131002522539347,0.664312720298767,507.099182128906,0.0009645486921875,156929391,976,117722087424.0,601046976.0,399283136.0,787386.6875,0.7362825456
7,2,628424425,False,0.833576202392578,4510,5750,5720,0.390291176286728,0.0336295366287231,22.6005954742432,672.046020507812,0.17360749,156929391,803,607007224032.0,4214164736.0,95242633216.0,141720400.0,5.1623518016
8,2,628428504,False,0.408500075340271,7280,3320,6950,0.000247226335690377,0.000846338632982224,0.37791907787323,446.534118652344,0.000109970058789062,156929391,560581551,7391820288.0,106070400.0,40086028.0,89771.4765625,0.12993624
9,2,628425958,False,0.331297129392624,4150,2250,5820,0.00139624057294704,0.00185961648821831,0.807869255542755,434.427886962891,0.00062106918125,156929391,935,43873796096.0,272634304.0,220252880.0,506995.25,0.3339770224
10,3,628435987,False,0.207634046673775,9230,2560,1440,0.000187832391203694,0.00124988403400844,0.492294983580361,393.872527518849,8.3550723046875e-05,156929391,312782640,11019532288.0,54568800.0,26863946.5,68204.671875,0.06684678
11,1,628430986,False,0.473194509744644,8600,6430,3120,0.00157851174540019,0.000983320642262697,0.41804963350296,425.140655517578,0.0007021461890625,156929391,663,97086922752.0,582902976.0,243682368.0,573180.5625,0.7140561456
12,1,628434237,False,1.0,8920,5150,5490,0.159731076552602,0.380460679531097,1175.83544921875,3090.55737304688,0.0710508281,156929391,100,214930539088.0,152448544.0,179254411264.0,58000676.0,0.1867494664
13,3,628437955,False,0.833576202392578,4510,5750,5720,0.435806974442376,0.152221400325568,111.154053222458,730.213051415397,0.1938536138,156929391,904,300437266432.0,1039590016.0,115554643968.0,158247848.0,1.2734977696
14,1,628434246,False,0.0924598872661591,11460,4510,3550,2.41840283346483e-05,3.18764032272156e-05,0.0265712346881628,833.570739746094,1.07574260253906e-05,156929391,96,35790766080.0,275488192.0,7320061.5,8781.572265625,0.3374730352
15,3,628435046,False,0.69387274980545,9650,3150,9700,0.0513821372292093,0.0145094102809089,7.57497755091619,522.073427124956,0.022855561225,156929391,139,229047681024.0,1285896576.0,9740637696.0,18657601.0,1.5752233056
16,2,628424264,False,0.410598486661911,7290,4820,5870,0.000653325192043319,0.00244907033629715,1.19246089458466,486.903503417969,0.000290609046875,156929391,741,15751126016.0,96866096.0,115509032.0,237231.875,0.1186609676
17,3,628434573,False,0.249476134777069,4740,3150,3010,0.000108484773701791,0.000383087958384146,0.136887845404878,357.327455507259,4.82556880859375e-05,156929391,2,7284755968.0,102828600.0,14075985.5,39392.3984375,0.125965035
18,1,628431270,False,0.298966735601425,8340,1840,2220,0.000413767902615968,0.00298975664190948,1.13620829582214,380.03369140625,0.000184050297265625,156929391,601,9035497472.0,50253300.0,57098216.0,150245.140625,0.0615602925
19,2,628424662,False,0.490820527076721,7490,2250,9240,0.0018162481992328,0.00070692936424166,0.304058998823166,430.1123046875,0.000807895003125,156929391,862,164325015552.0,932916608.0,283661696.0,659506.125,1.1428228448
20,2,628424485,False,0.30894348025322,4870,2490,6470,0.00103715948694048,0.0134849986061454,4.51833915710449,335.064117431641,0.0004613444171875,156929391,819,2843300352.0,27927900.0,126187720.0,376607.6875,0.0342116775
21,3,628434683,False,0.583893597126007,9250,3870,9880,0.0271853787945607,0.0104591211705108,4.55504663116025,435.509499976257,0.01209247265625,156929391,28,141746094080.0,943808384.0,4299091200.0,9871406.25,1.1561652704
22,3,628436104,False,0.377174109220505,12080,7010,4730,0.000106841291119147,7.56603113124533e-05,0.0264036537499895,348.976276887769,4.75246418738604e-05,156929391,235,14734382236.0,512760592.0,13538753.1278076,38795.6260194778,0.6281317252
23,2,628424215,False,0.408640712499619,3390,4310,6940,0.00636282305346821,0.00188198804848501,0.90804430718107,482.492068911938,0.00283028109970703,156929391,723,207518510720.0,1227655804.0,1114765864.0,2310433.55078125,1.5038783599
24,2,628425808,False,0.998540043830872,9950,4470,5730,0.047924608350422,0.253037333488464,323.880493164062,1279.97131347656,0.02131759945,156929391,872,38625974560.0,68772944.0,22274215936.0,17402122.0,0.0842468564
25,3,628435127,False,0.632736086845398,11120,4970,5370,0.0090695628627898,0.0149944316734122,6.63403952083821,442.433542353029,0.004034280403125,156929391,169,28993918976.0,219634208.0,1457062016.0,3293290.125,0.2690519048
26,2,628421003,False,0.279166460037231,4630,6530,8630,0.000182690805718124,0.000141537068482759,0.0339523452845741,239.883061367135,8.12636671127319e-05,156929391,21,11920675712.0,468694796.0,15913287.546875,66337.6874389648,0.5741511251
