,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,633339851,False,0.134024351835251,8800,2320,9400,8.30310310183236e-05,5.57544225797756e-05,0.0187665275121763,336.592626088529,3.02481577955246e-05,125802444,312782574,80093640768.0,442877400.0,8311270.91162109,24692.3737106323,0.542524815
1,3,633338714,False,0.0316903367638588,8280,4350,7910,1.71614928113968e-06,3.22850635016562e-06,0.00091237272630371,282.599018662889,6.2519221572876e-07,125802444,560581563,20439512064.0,158079600.0,144227.515625,510.360992431641,0.19364751
2,1,633337828,False,0.0219989996403456,11420,4430,4550,9.33128052097606e-07,3.39361633905355e-07,7.76825254433788e-05,228.907806396484,3.39938023376465e-07,125802444,202,197473943552.0,817713024.0,63522.015625,277.500427246094,1.0016984544
3,3,633338543,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,350,4731309568.0,24060600.0,0.0,0.0,0.029474235
4,3,633338358,False,0.214634463191032,6090,4690,5910,5.53745101469895e-05,0.000201748930852341,0.0927516643266858,459.738071150277,2.01729028320312e-05,125802444,189,14633904128.0,81624600.0,7570817.5,16467.67578125,0.099990135
5,3,633338399,False,0.231847420334816,9890,2660,9960,6.95781644388611e-05,9.20940846849247e-05,0.0245091933135006,266.132112581957,2.53472860839844e-05,125802444,312782632,25965130752.0,224679600.0,5506715.75,20691.662109375,0.27523251
6,2,633334549,False,0.207217380404472,5760,2540,6090,7.39446952333635e-05,0.0013020820915699,0.427843987941742,328.584503173828,2.69380107910156e-05,125802444,530,679596736.0,16888500.0,7225643.0,21990.212890625,0.0206884125
7,3,633339681,False,0.229899004101753,7860,3500,7700,0.000155208471004239,0.000296294347283075,0.0726859667192259,245.316751351259,5.65423584960937e-05,125802444,1072,22454831104.0,155780992.0,11323092.0,46157.02734375,0.1908317152
8,3,633338282,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,136,415448940544.0,2499730176.0,0.0,0.0,3.0621694656
9,1,633336809,False,0.0216384697705507,5890,5130,4830,7.40001611975372e-07,2.71726690925789e-07,9.76383598754182e-05,359.325592041016,2.6958217010498e-07,125802444,797,149664229376.0,809883904.0,79075.734375,220.067077636719,0.9921077824
10,3,633339480,False,0.0422902330756187,12870,7270,6970,1.78763033388459e-06,1.15175601685061e-06,0.000271336484622025,235.585037674885,6.51232722949982e-07,125802444,955,52927844352.0,461572192.0,125241.375976562,531.618549346924,0.5654259352
11,3,633339847,False,0.0944752097129822,7520,7320,5500,3.96336349611624e-05,0.000160590496488127,0.0362163918267593,225.520143587307,1.4438510874939e-05,125802444,10671,3977449984.0,73395000.0,2658102.078125,11786.5394897461,0.089908875
12,3,633339420,False,0.286279171705246,11570,5440,3230,0.000337482552701832,0.000241540613598404,0.0551058308785306,228.143126978024,0.000122944703710937,125802444,153,19646481408.0,415512000.0,22897134.0,100363.0234375,0.5090022
13,1,633337555,False,0.17855167388916,7700,4330,2420,0.000151732811616815,5.92251369668234e-06,0.00274673581912925,463.778719611557,5.52761777404785e-05,125802444,375,1648753356800.0,7618962608.0,20927277.5,45123.4104003906,9.3332291948
14,1,633336588,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,951,131679019008.0,561608128.0,0.0,0.0,0.6879699568
15,2,633335596,False,0.0824829414486885,6740,1400,7740,4.74554616397682e-06,3.32919125867193e-06,0.0010312651284039,309.764495849609,1.72879979248047e-06,125802444,945,67710173184.0,423906304.0,437159.8125,1411.26513671875,0.5192852224
16,1,633337590,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,350,2441742848.0,12030300.0,0.0,0.0,0.0147371175
17,3,633339462,False,0.00884523615241051,13080,2280,5660,8.53308617919056e-08,2.67666212956197e-08,5.04840551990161e-06,188.60824697093,3.10859848499298e-08,125802444,944,162273853440.0,948058176.0,4786.18212890625,25.376314163208,1.1613712656
18,2,633333579,False,0.713362693786621,6160,5180,9440,0.127977773136819,0.0107137495440973,5.32502864331085,497.027545901954,0.0466222306128906,125802444,95,678925995264.0,3552347720.0,18916353360.0,38058963.765625,4.351625957
19,2,633334177,False,0.0804052129387856,3530,3480,9300,2.36207476695316e-05,1.17458494059974e-05,0.00222310866229236,189.267593383789,8.60502506103515e-06,125802444,320,92032303104.0,598041920.0,1329512.125,7024.51025390625,0.732601352
20,3,633339815,False,0.178587183356285,8660,4420,9980,1.48444826728835e-06,0.0005207077785887,0.247784043996226,475.860077734592,5.40783666992187e-07,125802444,526322264,72350122.0,847800.0,210071.3125,441.4560546875,0.001038555
21,1,633337806,False,0.00348316505551338,7610,2670,4510,5.50187250444027e-08,2.84945347317489e-08,6.13902147961198e-06,215.445587158203,2.00432905197144e-08,125802444,215,89133334528.0,574210816.0,3525.09252929688,16.3618698120117,0.7034082496
22,2,633333720,False,1.0,6960,6360,5940,0.289448796507955,0.093502665187615,192.229318016338,2055.86993301876,0.105446033406055,125802444,141,347913944960.0,920598300.0,176965983376.0,86078394.6171875,1.1277329175
23,2,633333883,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,203,5429663744.0,27583200.0,0.0,0.0,0.03378942
24,3,633338251,False,1.0,6810,6770,5790,0.0382749599015406,0.0616828632211064,90.7593414598195,1471.38664971641,0.0139435463166016,125802444,118,39641376256.0,184532400.0,16748039102.0,11382486.7890625,0.22605219
25,3,633338133,False,0.641402542591095,6470,6400,6750,0.0148059129665774,0.0228342176605351,13.3589756868441,585.041970145216,0.00539378574765625,125802444,576073704,38627381248.0,192828608.0,2575992686.0,4403090.40625,0.2362150448
26,1,633337394,False,0.094990186393261,10050,3910,1190,2.78062405386677e-05,1.47468499562819e-05,0.00297861895523965,201.9833984375,1.01297977539062e-05,125802444,526,66713866240.0,560745024.0,1670245.75,8269.22265625,0.6869126544
27,3,633339510,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,970,33840762880.0,215377200.0,0.0,0.0,0.26383707
28,3,633338237,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,106,1656172032.0,6501600.0,0.0,0.0,0.00796446
29,3,633339303,False,0.893713295459747,1670,3580,6590,0.040569059858976,0.00231358155944189,1.93534506476294,836.514734855427,0.014779285637915,125802444,840,336853739520.0,5214738560.0,10092318536.125,12064722.9697266,6.388054736
30,1,633337976,False,0.221940636634827,5100,2660,4690,0.000110039389587353,0.000532814883626997,0.151207774877548,283.790466308594,4.00872875976562e-05,125802444,98,5041212928.0,61417800.0,9286849.0,32724.31640625,0.075236805
31,3,633339123,False,0.334710210561752,4450,5320,9420,0.00137442971017302,0.00182771096415407,0.711679659753746,389.383044535785,0.000500703968652344,125802444,704,31426088960.0,223633792.0,159155621.0,408737.93359375,0.2739513952
32,1,633336274,False,0.0314093679189682,9930,2750,3130,1.28046361125063e-06,2.5906917926477e-06,0.000504017458297312,194.549362182617,4.66472171783447e-07,125802444,484682508,17913194496.0,146985296.0,74083.15625,380.793609619141,0.1800569876
33,1,633336553,False,0.129069283604622,2900,4320,5360,3.99502056607373e-05,6.8555076722987e-05,0.0184392686933279,268.970153808594,1.45538374023437e-05,125802444,969,30664976384.0,173301296.0,3195549.25,11880.68359375,0.2122940876
34,3,633339396,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,905,30257160192.0,179382592.0,0.0,0.0,0.2197436752
35,2,633336141,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,1052,41413439488.0,401618688.0,0.0,0.0,0.4919828928
36,3,633339735,False,0.471309542655945,4630,4870,9330,0.00536428094657159,0.00117417691873879,0.499294864831585,425.229670983389,0.001954204525,125802444,1101,281209602048.0,1358627456.0,678355712.0,1595269.0,1.6643186336
37,3,633339743,False,0.161429047584534,6880,4570,10560,0.000102634273304752,6.2824608714482e-05,0.0233673150691085,371.945254371668,3.73896079101562e-05,125802444,1106,92494893056.0,485830784.0,11352561.0,30522.12890625,0.5951427104
38,2,633336144,False,0.107687808573246,11430,2140,9070,8.24998270203885e-05,9.57551674218848e-06,0.00220853742212057,230.644195556641,3.00546404785156e-05,125802444,1056,462955937792.0,2562201088.0,5658717.0,24534.400390625,3.1386963328
39,2,633336071,False,0.210017964243889,5680,1600,6590,0.000348468066260818,1.7580604821918e-05,0.0049307118818669,280.463154243687,0.000126946720107961,125802444,993,984935639808.0,5894562596.0,29064389.8305054,103629.975598335,7.2208391801
40,3,633339857,False,0.760090887546539,5910,6780,5950,0.00716411341975967,0.035989423878802,46.2404126293954,1284.83336618876,0.00260988248041992,125802444,286,10301191680.0,59198400.0,2737358443.0,2130516.31054688,0.07251804
41,1,633336410,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,1092,5924627968.0,49785300.0,0.0,0.0,0.0609869925
42,2,633334556,False,0.558381259441376,7440,4240,9730,0.0144525810731058,0.00307874724018885,1.37532572975305,446.716025206633,0.00526506713803711,125802444,541,246003892224.0,1396026908.0,1919991726.0,4298013.99023438,1.7101329623
43,2,633334557,False,0.194707363843918,9090,1450,7030,5.35312764036472e-05,3.73402108380105e-05,0.00840997975319624,225.225830078125,1.95014138183594e-05,125802444,542,44163252224.0,426337216.0,3585487.5,15919.521484375,0.5222630896
44,2,633335713,False,0.100675784051418,10560,3280,6790,1.77945777701127e-05,8.80443894857308e-06,0.00205206801183522,233.071975708008,6.48255465087891e-06,125802444,976,121845309440.0,601046976.0,1233389.25,5291.88134765625,0.7362825456
45,3,633338823,False,0.119820885360241,6630,1590,7430,9.25048942624546e-06,6.1348792802749e-05,0.0159287149098159,259.641863875472,3.36994808349609e-06,125802444,510,4152222720.0,44841600.0,714269.0625,2750.97802734375,0.05493096
46,2,633335205,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,812,695376576.0,20844000.0,0.0,0.0,0.0255339
47,3,633339331,False,0.50046443939209,7020,4560,9800,0.002170609499743,0.00134123830714862,0.701920517084694,523.337659939736,0.0007907518171875,125802444,857,88492158976.0,481280384.0,337820576.0,645511.6875,0.5895684704
48,3,633338314,False,0.00930205546319485,12440,5120,3570,1.25595460936825e-07,4.04354788046907e-07,7.86886738803391e-05,194.603047141885,4.57543556213379e-08,125802444,589508451,4990925568.0,92370600.0,7268.52001953125,37.3504943847656,0.113153985
49,1,633336340,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,298,26211139584.0,163924192.0,0.0,0.0,0.2008071352
50,3,633339488,False,0.0161874163895845,7100,2940,10650,8.96567208913923e-07,1.03835472793386e-06,0.000197706918192179,190.404023666922,3.26618928813934e-07,125802444,959,33110424576.0,256779008.0,50766.986328125,266.627696990967,0.3145542848
51,1,633336407,False,7.83537834649906e-05,5970,4720,5280,5.93922275264553e-10,1.60682789296374e-09,6.352326522574e-07,395.333343505859,2.16365550085902e-10,125802444,1096,22464544768.0,109921504.0,69.8257293701172,0.176624938845634,0.1346538424
52,1,633336823,False,0.288303524255753,8360,5790,4020,0.000154049812519621,2.75499696726911e-05,0.00679753581061959,246.734771728516,5.61202598632812e-05,125802444,784,66225726592.0,1662885888.0,11303526.0,45812.45703125,2.0370352128
53,3,633339276,True,0.736480891704559,8290,6090,8030,0.000868816748045623,0.208509852970831,367.096611660227,1760.57201340783,0.0003165094515625,125802444,822,916488512.0,1239150.375,454887904.0,258375.0625,0.001517959209375
54,3,633338504,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,307,63827245056.0,479998784.0,0.0,0.0,0.5879985104
55,1,633337956,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,114,23422666752.0,151872304.0,0.0,0.0,0.1860435724
56,2,633336075,True,1.0,7840,5940,8500,1.00000011116761,0.851597666740417,4412.3603515625,5181.2734375,0.3642994768,125802444,997,1572716150784.0,349211072.0,1540845076480.0,297387328.0,0.4277835632
57,2,633335417,False,0.651483178138733,8950,3750,10140,0.111581585073015,0.0430663722342526,23.8114062398054,552.900209710887,0.04064910854375,125802444,895,157644869632.0,770507104.0,18346857664.0,33182945.75,0.9438712024
58,2,633334111,False,0.532401621341705,3110,4360,6260,0.0133768870348022,0.0168927740305662,7.32606506347656,433.680419921875,0.00487319240625,125802444,288,43580620800.0,235492192.0,1725231104.0,3978116.25,0.2884779352
59,1,633336601,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,943,337543921664.0,1660181376.0,0.0,0.0,2.0337221856
60,1,633337635,False,0.170902401208878,9240,2560,3700,5.00492747084584e-05,1.55299334153215e-06,0.000336533459593236,216.699872815436,1.82329225636005e-05,125802444,323,1404174625056.0,9584083860.0,3225364.8984375,14884.0184192657,11.7405027285
61,1,633336923,False,0.253342986106873,3400,3980,5620,0.000131204944722337,0.000573269673623145,0.209620118141174,365.657073974609,4.77978874023437e-05,125802444,707,10832730112.0,68063400.0,14267458.0,39018.68359375,0.083377665
62,1,633337567,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,366,26376994816.0,137851200.0,0.0,0.0,0.16886772
63,3,633339716,False,0.209119215607643,6600,3620,7770,7.87741837154252e-05,0.00023527468355368,0.0674984131862216,286.891951852616,2.86973907226562e-05,125802444,1092,12754559488.0,99570600.0,6720857.5,23426.44140625,0.121973985
64,1,633336830,False,0.306507170200348,7410,6220,3350,0.000242966783061588,0.000166105484822765,0.0629604905843735,379.039215087891,8.8512662109375e-05,125802444,780,82857377792.0,434996096.0,27387568.0,72255.234375,0.5328702176
65,3,633339868,False,0.10617508739233,8270,5460,5920,1.1217333877011e-05,0.000194324594161045,0.0536528200109515,276.098968545829,4.08646840820312e-06,125802444,607344862,3676492928.0,17166600.0,921036.5,3335.892578125,0.021029085
66,1,633336417,False,0.0443304181098938,9560,3500,3220,4.77206126411866e-06,3.44027694154647e-06,0.000566786853596568,164.750350952148,1.73845922851562e-06,125802444,1084,58268545024.0,412510496.0,233805.53125,1419.150390625,0.5053253576
67,2,633336078,False,0.587674558162689,5930,6090,8250,0.0179231715365393,0.0276443492621183,14.8266525268555,536.335693359375,0.0065294012875,125802444,998,41613094912.0,192810592.0,2858735616.0,5330123.5,0.2361929752
68,3,633339173,False,0.194444060325623,8540,5090,6050,0.000161024618724498,0.000124137153918323,0.041208865417253,331.962382868604,5.86611778320312e-05,125802444,749,51377831936.0,385756192.0,15896575.0,47886.67578125,0.4725513352
69,2,633337824,False,0.546948850154877,9580,2790,9690,0.00157715221608363,0.00270603434182703,1.12243509292603,414.789672851562,0.00057455566328125,125802444,312782644,32121901056.0,173325600.0,194546736.0,469025.03125,0.21232386
70,1,633336448,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,1043,17718851584.0,226609200.0,0.0,0.0,0.27759627
71,3,633338929,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,591,7536626944.0,74858400.0,0.0,0.0,0.09170154
72,1,633337690,False,0.434335708618164,6090,7010,5550,5.98026911353197e-05,0.000600845960434526,0.308111399412155,512.795959472656,2.17860866699219e-05,125802444,286,3514990080.0,29599200.0,9119851.0,17784.560546875,0.03625902
73,3,633339652,False,0.0477607883512974,10210,4570,2540,7.43743612744276e-06,1.83774532708836e-06,0.000361611697184359,196.769210539787,2.70945378875732e-06,125802444,1049,184600420352.0,1203539456.0,435213.9453125,2211.79901123047,1.4743358336
74,3,633338247,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,115,1019024608.0,6532200.0,0.0,0.0,0.008001945
75,2,633333515,False,0.457732707262039,6320,5630,6180,0.00238149968761273,0.0120469639077783,6.05091714859009,502.27734375,0.00086757899375,125802444,63,11198949376.0,58788900.0,355726752.0,708227.75,0.0720164025
76,2,633333801,False,0.00728720333427191,11010,4690,5980,5.06722215734726e-08,1.37221562113155e-07,3.04841869365191e-05,222.153030395508,1.84598617553711e-08,125802444,169,25753815040.0,109817104.0,3347.68505859375,15.0692749023438,0.1345259524
77,3,633338241,False,0.713362693786621,6160,5180,9440,0.093154209770893,0.0126429997204986,6.69677988648275,529.682831173761,0.033936026108667,125802444,111,401079173376.0,2191163416.0,14673739092.2656,27702878.4560547,2.6841751846
78,2,633336334,False,0.0586448386311531,8350,5520,5960,2.85840340494822e-06,5.91645693930332e-05,0.0142155960202217,240.272125244141,1.04131474914551e-06,125802444,607344850,3463191552.0,14367600.0,204244.0,850.052856445312,0.01760031
79,1,633337899,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,606826647,11730468864.0,95696096.0,0.0,0.0,0.1172277176
80,3,633338326,False,0.463044136762619,5400,5120,9850,0.0216059614187324,0.00888361607151727,3.59072352768424,404.196162776198,0.00787103956560059,125802444,163,127417253888.0,723279616.0,2597097134.26562,6425338.42089844,0.8860175296
81,2,633333836,False,0.269710659980774,6650,3390,6170,0.000570334237998046,0.00109339063055813,0.400099068880081,365.925079345703,0.00020777244140625,125802444,186,20221419520.0,155123104.0,62064608.0,169610.15625,0.1900258024
82,1,633336226,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,560581551,14046280704.0,106070400.0,0.0,0.0,0.12993624
83,1,633338070,False,0.309819430112839,4780,6600,2760,0.00100621271661889,0.000626172509322705,0.130522295111107,208.444626948388,0.000366562725463867,125802444,21,28267777024.0,477879296.0,62373902.5,299234.877929688,0.5854021376
84,2,633333840,False,0.312514513731003,5780,4830,9770,0.000785107777290808,0.000951457361225039,0.402585208415985,423.124786376953,0.000286014320703125,125802444,187,52922978304.0,245393104.0,98791632.0,233481.078125,0.3006065524
85,2,633336297,False,1.0,6550,6390,8160,2.78192705295784,0.454208957223491,1342.79519259536,2956.33798330103,1.013454457225,125802444,278,2824991855592.5,1821429868.0,2445807270400.0,827309761.0,2.2312515883
86,3,633339075,False,0.205353632569313,7920,1900,9590,1.48280406509118e-05,3.69761397922935e-05,0.0155652153496812,420.952956071561,5.40184685058594e-06,125802444,678,25859169280.0,119257200.0,1856264.0,4409.6708984375,0.14609007
87,1,633336364,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,526157192,28001728512.0,167212800.0,0.0,0.0,0.20483568
88,1,633337529,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,397,1062042688.0,16812000.0,0.0,0.0,0.0205947
89,2,633334174,False,1.0,7510,6020,8470,1.42573020170652,0.684975535690699,1706.78801756767,2491.75033068389,0.5193927088,125802444,319,1162090725376.0,618991520.0,1056487309312.0,423994048.0,0.758264612
90,3,633338111,False,0.166699022054672,6710,1480,7350,4.85860928310911e-05,6.89304663216239e-05,0.0190129489632135,275.827946303173,1.76998862304687e-05,125802444,9,35494270976.0,209615392.0,3985406.75,14448.88671875,0.2567788552
91,3,633339845,False,0.124608516693115,6300,5050,5660,1.67921499341128e-05,6.32929026727136e-05,0.0245127400020231,387.290501255379,6.11737075529098e-06,125802444,560581559,16119915520.0,78899400.0,1934040.47851562,4993.7720451355,0.096651765
92,3,633339355,False,0.168188631534576,4860,2990,1430,0.000358396141320762,0.000151707835805895,0.0328429154525006,216.48793075212,0.000130563512255859,125802444,878,117925126144.0,702550784.0,23073816.0,106582.458984375,0.8606247104
93,2,633334471,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,456,1087898240.0,7937100.0,0.0,0.0,0.0097229475
94,1,633337429,False,0.0020426653791219,7410,2710,5250,3.40503374076449e-08,7.03142433167159e-08,1.46052279887954e-05,207.713638305664,1.24045187234879e-08,125802444,483,9858134016.0,144012608.0,2103.3369140625,10.1261377334595,0.1764154448
95,1,633337480,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,125802444,440,28854073344.0,216396000.0,0.0,0.0,0.2650851
96,3,633338348,False,0.275694876909256,5760,5090,5950,0.00095315449396762,0.000742889932409368,0.380194037145414,511.777075659586,0.00034723364486084,125802444,181,73178144768.0,381558592.0,145066301.5,283456.036621094,0.4674092752
97,1,633336847,False,0.497754216194153,5300,4940,5670,0.00211194633440092,0.00022429084333555,0.0565014738150477,251.911638365543,0.000769380859121704,125802444,768,214165280064.0,2800230264.0,158217136.9375,628066.007446289,3.4302820734
