,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,634030725,False,0.802566826343536,9340,3410,9770,0.00304103870860053,0.191375866532326,250.170303344727,1307.2197265625,0.003452460375,180436360,312782652,7677025280.0,14726700.0,3684183040.0,2818335.0,0.0180402075
1,1,634030825,False,0.593993604183197,7370,3450,5480,0.00113211316562677,0.0136583810672164,9.73734474182129,712.920837402344,0.001285276584375,180436360,50,9258825728.0,76817696.0,748000384.0,1049205.375,0.0941016776
2,2,634028224,False,0.598401427268982,9220,2410,9200,0.0126713037582847,0.126043662428856,99.4158935546875,788.74169921875,0.014385602525,180436360,74,31794016256.0,93168896.0,9262469120.0,11743349.0,0.1141318976
3,3,634031601,False,1.0,6880,5500,2670,0.163010180115828,0.542668836300415,2099.07785036711,3868.06411194965,0.1850638027,180436360,544,659316711424.0,278388000.0,584358084608.0,151072492.0,0.3410253
4,3,634031885,False,0.693427205085754,8210,360,7210,0.0107390043241064,0.0580036581448219,44.9471400855385,774.901816939127,0.0121918825929687,180436360,805,40574820352.0,171584992.0,7712254672.0,9952557.21875,0.2101916152
5,1,634030736,False,0.241790473461151,12300,5820,5420,3.85361734867851e-05,0.00264619174413383,2.09826588630676,792.93798828125,4.37497265625e-05,180436360,177,3982353664.0,13496400.0,28319036.0,35714.0625,0.01653309
6,3,634030995,True,1.0,5200,5120,9410,0.186234410092505,0.999911581640167,12608.0162414979,12609.1311201905,0.211430035233508,180436360,111,2176404072616.0,172611209.129395,2176284928168.0,172595947.129395,0.211448731183508
7,3,634031802,False,0.960539281368256,11880,5180,4340,0.00598054720478259,0.00192002553417242,2.73879209743638,1426.43524718377,0.00678965453051758,180436360,701,501759604736.0,2886719488.0,7906124521.25,5542575.12695312,3.5362313728
8,2,634029495,False,0.906960666179657,9480,3140,9580,0.769389796045708,0.117650311282195,96.9822106269767,824.326001096214,0.873480425048437,180436360,669,2154609794176.0,6060717028.0,587781735360.0,713045244.9375,7.4243783593
9,1,634030806,False,0.826356410980225,5330,2610,4920,0.00666469678440815,0.00230323003733571,2.54984600950113,1107.07396489614,0.00756636260317383,180436360,73,90148098846.0,2681721944.0,6837977997.5,6176622.53320312,3.2851093814
10,1,634030240,False,0.0168109238147736,11650,4520,4150,1.58104427183484e-07,7.05279262547265e-07,0.000671968562528491,952.769470214844,1.79494351196289e-07,180436360,153,7932658176.0,207756000.0,139605.5,146.526000976562,0.2545011
11,2,634029315,False,0.678025484085083,2870,4220,7230,0.0244262436458758,0.133998438715935,150.957595825195,1126.56225585938,0.02773086645,180436360,448,80609353728.0,168938096.0,25502488576.0,22637442.0,0.2069491676
12,2,634029327,False,0.765518546104431,7780,5680,7700,0.00152939739270398,0.000502882525324821,0.542414426803589,1078.61071777344,0.001736309334375,180436360,463,688344924160.0,2818541824.0,1528817792.0,1417395.375,3.4527137344
13,1,634030350,False,0.456313103437424,9850,4480,5480,1.70756516831295e-05,0.000937037286348641,0.485965728759766,518.619384765625,1.93858140136719e-05,180436360,757,2566417408.0,16888500.0,8207232.0,15825.154296875,0.0206884125
14,2,634029411,False,0.412671387195587,7750,3210,7820,3.21650390259089e-05,0.000691114692017436,0.560616075992584,811.176635742188,3.65166422851562e-05,180436360,496345672,8038798336.0,43132500.0,24180774.0,29809.50390625,0.0528373125
15,3,634031929,False,0.572103261947632,7280,5380,8010,0.00156454864798148,0.00123233468683029,1.08065009927673,876.912831250646,0.00177621619765625,180436360,848,26965031968.0,1176606016.0,1271499408.0,1449972.40625,1.4413423696
16,1,634030250,False,0.433053553104401,8360,1350,2210,0.000102428506774018,0.00105837895534933,0.583765804767609,551.565979003906,0.000116286043945312,180436360,905,18352683008.0,89691296.0,52358712.0,94927.3828125,0.1098718376
17,1,634030647,False,0.456438601016998,5590,4040,4380,0.000578160687509416,0.00349116860888898,2.74501776695251,786.274780273438,0.000656379959375,180436360,301,13670487040.0,153478800.0,421302048.0,535820.375,0.18801153
18,3,634031847,False,0.456313103437424,9850,4480,5480,2.98466726838338e-05,0.000818927612539598,0.414965050182077,506.717619271888,3.38846245117187e-05,180436360,757,5001178624.0,33777000.0,14016274.5,27660.91796875,0.041376825
19,3,634030947,False,0.618910431861877,6090,3480,6400,0.0028018989072469,0.0179080113982549,16.6652146742315,930.601075888052,0.00318096738613281,180436360,64,41446617088.0,145002592.0,2416499324.0,2596708.0703125,0.1776281752
